BALANCE,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,PAYMENTS
10.947396179669829,10.868686607242848,10.868686607242848,0.0,0.0,0.25,0.6299605249474366,0.0,0.0,0.0,1.81712059283214,0.0
15.361892266444231,6.79161307412932,6.79161307412932,0.0,8.743668859062648,0.25,0.6299605249474366,0.0,0.7469009902663519,1.7099759466766968,1.5874010519681994,0.0
13.363191903286532,17.344328165667935,16.855863263153232,7.539231464843175,0.0,0.916667,0.9714128982888988,0.5,0.0,0.0,3.4760266448864496,17.8409125129391
15.835739697294931,0.0,0.0,0.0,6.078374711649843,0.0,0.0,0.0,0.5665161461038635,1.4422495703074083,0.0,9.145530093011352
17.64521781377981,6.11803317263662,0.0,6.11803317263662,9.900994125248962,0.416667,0.0,0.333333,0.6933610432301329,1.5874010519681994,1.81712059283214,12.827214685672352
12.340072519399712,4.834588127111639,4.834588127111639,0.0,0.0,0.166667,0.5503215750296653,0.0,0.0,0.0,1.2599210498948732,15.1969386739358
11.587346738433578,4.045317964883098,4.045317964883098,0.0,0.0,0.083333,0.4367896499803964,0.0,0.0,0.0,1.0,6.966394441819942
9.320097509525226,0.0,0.0,0.0,15.631789855947408,0.0,0.0,0.0,0.8170581676037197,1.912931182772389,0.0,16.35177765058352
1.9267101012040264,9.435387960633063,9.435387960633063,0.0,0.0,0.083333,0.4367896499803964,0.0,0.0,0.0,1.0,0.0
12.437311319915732,12.358707600787053,0.0,12.358707600787053,11.710549743827928,1.0,0.0,1.0,0.4367896499803964,1.5874010519681994,3.936497183102173,15.450128992125874
12.069183671678834,7.443005010341508,6.876824859929576,4.433083949012303,0.0,0.583333,0.6933610432301329,0.166667,0.0,0.0,2.2239800905693152,9.195128359672903
9.321112304848029,0.0,0.0,0.0,9.684922222879909,0.0,0.0,0.0,0.5,1.0,0.0,5.266536147934301
11.638046471815851,0.0,0.0,0.0,7.2615893721679745,0.0,0.0,0.0,0.7469009902663519,1.81712059283214,0.0,8.143364566643795
15.86146487325407,6.411016183448887,5.754942190737094,4.177429950251501,0.0,0.666667,0.4367896499803964,0.583333,0.0,0.0,2.0,19.01645500168139
11.933510718175793,11.08932772889946,11.08932772889946,0.0,0.0,0.333333,0.6933610432301329,0.0,0.0,0.0,1.5874010519681994,11.753818220109164
17.638555846108886,7.483519367247806,0.0,7.483519367247806,8.551700520142784,0.916667,0.0,0.833333,0.6933610432301329,1.5874010519681994,2.2239800905693152,10.880848757518182
14.40713089784301,16.5380450533717,11.85019791132128,14.193205769077872,30.10941003712623,0.666667,0.7937005259840998,0.583333,0.9410359034095412,3.0,3.207534329995826,30.44977650708705
8.689020411913729,0.0,0.0,0.0,11.381517967292412,0.0,0.0,0.0,0.5,1.4422495703074083,0.0,9.692146493311991
12.184582376446226,8.937426034890837,7.953269227535133,5.951648438112704,0.0,0.5,0.4641588833612779,0.4,0.0,0.0,2.0,9.615460540686216
8.104536994907104,9.251896372818315,8.024094028540674,6.505321086604081,0.0,0.272727,0.4496441631411215,0.181818,0.0,0.0,1.912931182772389,10.92839803115112
18.029205287913484,8.2517351722163,6.295402709701757,6.785102912864944,0.0,0.833333,0.5503215750296653,0.75,0.0,0.0,2.4101422641752297,12.578271524884403
11.999163018012007,8.462859869916958,8.462859869916958,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.571281590658235,14.357980230252258
8.333841983707899,6.839903786706787,0.0,6.839903786706787,0.0,0.75,0.0,0.666667,0.0,0.0,2.0,11.289583867496626
10.643433624091712,0.0,0.0,0.0,3.3715562788487383,0.0,0.0,0.0,0.4367896499803964,1.0,0.0,3.0821264550251297
18.75191863649408,7.297766252194061,7.297766252194061,0.0,16.657427486310304,0.583333,0.835549496675085,0.0,0.7469009902663519,1.912931182772389,1.912931182772389,11.755667979783532
2.589184012711169,6.256047479923879,3.4259263660055885,5.8929149847835935,0.0,0.666667,0.5503215750296653,0.583333,0.0,0.0,2.3513346877207573,7.099279712686896
4.337134860619107,0.0,0.0,0.0,14.398900388641747,0.0,0.0,0.0,0.5503215750296653,1.7099759466766968,0.0,4.884960592812328
1.5586145380474514,5.105108299595176,3.043801799381843,4.715446388751813,0.0,0.416667,0.5503215750296653,0.25,0.0,0.0,1.7099759466766968,5.944426030073357
3.4887921754256284,7.343420462049962,0.0,7.343420462049962,0.0,0.5,0.0,0.416667,0.0,0.0,2.289428485106664,8.98601199093919
12.461991180311864,17.002998317748176,16.528374806534593,7.3696590651654095,6.648229441760527,1.0,1.0,0.333333,0.4367896499803964,1.0,3.6840314986403855,17.009299291669805
5.128878865634728,10.765850063896526,10.765850063896526,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.802039330655387,10.844164816671608
19.192819929917125,11.70527436484044,11.30585229526265,5.413409744904625,17.785524617865995,1.0,0.9410359034095412,1.0,0.9085602964160698,2.843866979851565,2.843866979851565,16.61882257550901
20.14991606013137,13.11923828737608,10.966232535893129,9.793185600085645,17.381489247941282,1.0,0.9085602964160698,1.0,0.9085602964160698,2.7589241763811203,3.914867641168864,14.456988427702605
15.9232070932737,3.5568933044900626,3.5568933044900626,0.0,4.706254898300454,0.083333,0.4367896499803964,0.0,0.4367896499803964,1.0,1.0,10.240327611614246
18.28184495868361,0.0,0.0,0.0,13.954364871274182,0.0,0.0,0.0,0.7469009902663519,2.4101422641752297,0.0,11.452750382677715
21.09050514604977,17.213084959218836,10.470301567017064,15.810578825786996,7.183819096509353,1.0,0.6299605249474366,0.916667,0.4367896499803964,1.0,3.583047871015946,18.575533739819
12.550742198292673,10.105679255374932,6.099274302274671,9.303016711247126,16.306486468309217,0.909091,0.4496441631411215,0.818182,0.8170581676037197,2.7589241763811203,2.571281590658235,14.51235565803304
10.97370047726968,3.5739372849861897,3.5739372849861897,0.0,7.913963096376702,0.083333,0.4367896499803964,0.0,0.4367896499803964,1.0,1.0,7.610744492346328
10.93548417049383,7.402288067722088,7.402288067722088,0.0,0.0,0.166667,0.5503215750296653,0.0,0.0,0.0,1.2599210498948732,0.0
13.256229690468746,5.975268569827136,5.975268569827136,0.0,0.0,0.25,0.6299605249474366,0.0,0.0,0.0,1.4422495703074083,0.0
10.44577603605746,0.0,0.0,0.0,4.940807508397652,0.0,0.0,0.0,0.4367896499803964,1.0,0.0,5.334738595411502
11.744495887149888,9.042759488581671,9.042759488581671,0.0,0.0,0.666667,0.8735806103330187,0.0,0.0,0.0,2.2239800905693152,7.471766632516025
15.191141119890252,0.0,0.0,0.0,11.967468147820671,0.0,0.0,0.0,0.7937005259840998,1.81712059283214,0.0,0.0
1.6760234036942032,4.290840427026207,0.0,4.290840427026207,0.0,0.25,0.0,0.166667,0.0,0.0,1.4422495703074083,6.0168065644615325
0.0,0.0,0.0,0.0,4.478897142962684,0.0,0.0,0.0,0.5227577843219993,1.0,0.0,5.167916708057673
1.695708321183424,2.7144176165949063,2.7144176165949063,0.0,0.0,0.111111,0.4807496965191304,0.0,0.0,0.0,1.0,2.9809128548827086
2.8600307672697087,11.04193360376774,0.0,11.04193360376774,0.0,1.0,0.0,1.0,0.0,0.0,2.289428485106664,8.930113677713981
15.240281417958812,14.13441953995089,11.54902823480311,10.867247304005538,0.0,0.916667,0.9714128982888988,0.833333,0.0,0.0,4.217163326508746,20.93311171623827
0.8546412776478388,7.305893782836444,0.0,7.305893782836444,0.0,1.0,0.0,1.0,0.0,0.0,3.1413806523913927,0.0
9.5173179219177,0.0,0.0,0.0,9.726979853006702,0.0,0.0,0.0,0.4367896499803964,1.0,0.0,13.078207566342236
13.46546819962538,9.31401901560767,9.31401901560767,0.0,9.86435935682062,0.25,0.6299605249474366,0.0,0.6933610432301329,1.81712059283214,1.5874010519681994,8.10660285164477
7.420834668276646,9.801554661034627,0.0,9.801554661034627,0.0,1.0,0.0,1.0,0.0,0.0,2.289428485106664,10.315881554277553
17.084242525021075,0.0,0.0,0.0,17.586744886872875,0.0,0.0,0.0,0.835549496675085,3.4199518933533937,0.0,10.747810692436452
10.762468483511077,7.510799257489749,5.621431481454774,6.266335931441058,7.443420511151876,0.666667,0.5503215750296653,0.5,0.4367896499803964,1.2599210498948732,2.154434690031884,8.325389776349796
18.79955639797565,16.48360784035651,13.961783528691454,12.067123832514287,19.314721874354326,1.0,0.9714128982888988,1.0,0.835549496675085,2.7589241763811203,4.0,22.143648990125623
5.385704679367019,11.065341126054031,8.366447793162832,9.16260021653968,0.0,0.916667,0.6933610432301329,0.833333,0.0,0.0,3.239611801277483,9.505912043043956
15.02713788901922,0.0,0.0,0.0,10.027751819075672,0.0,0.0,0.0,0.4367896499803964,1.2599210498948732,0.0,0.0
17.46031179422798,14.115038529487466,9.49905807835704,12.504169275883145,13.590797102602266,1.0,0.6299605249474366,1.0,0.6933610432301329,2.0,4.3267487109222245,11.471063322747488
18.62281288613112,0.0,0.0,0.0,14.978084728837764,0.0,0.0,0.0,0.6299605249474366,2.2239800905693152,0.0,10.851355150804062
5.597082355573274,11.46973769975872,10.778948476021634,6.354065637857393,0.0,0.666667,0.7469009902663519,0.333333,0.0,0.0,2.4101422641752297,12.351256305401677
8.794500510996535,10.14964933632866,8.741406529007177,7.228003085827664,0.0,1.0,0.835549496675085,1.0,0.0,0.0,2.924017738212866,8.205272758896202
6.071040879195592,13.21874441351734,0.0,13.21874441351734,0.0,0.583333,0.0,0.5,0.0,0.0,2.289428485106664,10.646655271532266
12.131939710741348,0.0,0.0,0.0,8.32132890470233,0.0,0.0,0.0,0.6299605249474366,2.154434690031884,0.0,8.826691236402867
3.801412932559217,7.910459893465201,0.0,7.910459893465201,0.0,0.166667,0.0,0.166667,0.0,0.0,1.2599210498948732,12.53556923118104
13.860224525721492,0.0,0.0,0.0,7.984468830902397,0.0,0.0,0.0,0.6933610432301329,1.5874010519681994,0.0,9.769455275160654
20.412177348439677,18.87476265362409,16.00531073705946,13.793184340042837,11.903390454024324,1.0,0.9714128982888988,1.0,0.7937005259840998,2.154434690031884,4.396829672158179,12.36114454800795
11.355661964457516,10.550445089522992,10.550445089522992,0.0,0.0,0.25,0.6299605249474366,0.0,0.0,0.0,2.0,0.0
12.834507075119925,17.737814820153,0.0,17.737814820153,0.0,1.0,0.0,1.0,0.0,0.0,4.217163326508746,15.276326860183907
14.22163673008369,0.0,0.0,0.0,9.996160759545235,0.0,0.0,0.0,0.5503215750296653,1.2599210498948732,0.0,10.213499059551168
24.22934957042752,0.0,0.0,0.0,16.64840399049994,0.0,0.0,0.0,0.6933610432301329,2.080083823051904,0.0,14.528464532618065
13.37547630504556,23.18467576997226,23.18467576997226,0.0,0.0,0.916667,0.9714128982888988,0.0,0.0,0.0,6.009245006917366,22.655687695076384
3.858673893666727,0.0,0.0,0.0,6.48488243716933,0.0,0.0,0.0,0.5,1.0,0.0,7.280160517029901
16.192791453240947,12.508900327895631,10.251298665514804,9.582839714125567,0.0,0.833333,0.5503215750296653,0.583333,0.0,0.0,2.668401648721945,10.014494779984208
22.35193912044141,5.320838807191776,5.320838807191776,0.0,20.297352380237516,0.083333,0.4367896499803964,0.0,0.7937005259840998,2.4101422641752297,1.0,13.761362533311347
4.109585839635507,0.0,0.0,0.0,14.094119127596295,0.0,0.0,0.0,0.4367896499803964,1.4422495703074083,0.0,0.0
4.886149265128059,9.679860435571747,9.679860435571747,0.0,6.491571189145573,0.25,0.6299605249474366,0.0,0.4367896499803964,1.0,2.0,0.0
16.67652305385996,10.83250381551167,7.057619647630908,9.72440801043532,0.0,0.833333,0.6299605249474366,0.833333,0.0,0.0,3.207534329995826,12.39871657719224
2.895870857589887,6.304640907293662,0.0,6.304640907293662,0.0,0.583333,0.0,0.5,0.0,0.0,1.912931182772389,6.838214076957603
21.070106174052555,9.268960378557848,9.268960378557848,0.0,23.956211422637388,0.083333,0.4367896499803964,0.0,0.8735806103330187,2.5198420997897464,1.0,22.0114669284591
6.136757325001508,7.605904921522782,0.0,7.605904921522782,0.0,0.916667,0.0,0.916667,0.0,0.0,2.802039330655387,8.213602952069216
11.604302167111662,10.998953068404894,10.536171545522674,5.440009191160941,0.0,0.5,0.5503215750296653,0.25,0.0,0.0,2.0,10.068804333955494
13.56279580646986,17.642954224018148,11.161528291105355,16.006885057657172,0.0,1.0,0.7937005259840998,1.0,0.0,0.0,3.732511156817248,10.050781530438057
8.9048952113289,9.647235375453372,8.940012578661605,5.680925260893303,8.36948949333108,0.916667,0.6933610432301329,0.916667,0.6299605249474366,1.4422495703074083,2.6207413942088964,9.906997902354789
26.70419613571096,28.02460422372792,21.141202629757515,23.24554198258464,0.0,1.0,0.9085602964160698,1.0,0.0,0.0,5.999999999999999,28.44632385272871
13.074724160661564,8.96529847116316,8.96529847116316,0.0,8.976517896709975,1.0,1.0,0.0,0.4367896499803964,1.0,2.289428485106664,10.200270629113264
9.820569077264578,5.819238533206784,5.297423691503369,3.6443083871915816,0.0,0.333333,0.6299605249474366,0.166667,0.0,0.0,1.7099759466766968,7.895518576719738
9.141955588046628,0.0,0.0,0.0,10.93376873100849,0.0,0.0,0.0,0.5503215750296653,1.4422495703074083,0.0,11.614624086920529
17.48740813589858,0.0,0.0,0.0,15.877123046212002,0.0,0.0,0.0,0.7937005259840998,2.080083823051904,0.0,0.0
21.96583386117783,12.774166647410745,10.915271918100697,9.220872584116892,0.0,0.666667,0.7469009902663519,0.583333,0.0,0.0,2.3513346877207573,14.766183800065797
12.933942535087672,17.945679859762247,15.090607143256673,13.281493850194042,0.0,1.0,1.0,1.0,0.0,0.0,4.594700892207039,16.406774763949617
14.51389955800892,10.08264837609052,10.08264837609052,0.0,0.0,0.083333,0.4367896499803964,0.0,0.0,0.0,1.2599210498948732,8.874192353932939
2.684897806439133,8.835275076477219,0.0,8.835275076477219,0.0,0.833333,0.0,0.833333,0.0,0.0,2.154434690031884,9.072221476833958
6.421635719955786,3.0599068705904378,3.0599068705904378,0.0,7.270133683047525,0.083333,0.4367896499803964,0.0,0.4367896499803964,1.0,1.0,10.73073548217447
10.348458404203262,9.813060470778938,5.484363299921197,9.205164082515887,0.0,0.5,0.6299605249474366,0.416667,0.0,0.0,2.080083823051904,12.504422867941225
9.678343736274767,10.128995527177777,4.308869380063767,9.862107300154577,4.689096362714812,0.833333,0.4367896499803964,0.833333,0.4367896499803964,1.0,2.2239800905693152,12.28757951927708
19.72937892771269,15.95289531203143,0.0,15.95289531203143,8.220281699942017,0.583333,0.0,0.5,0.5503215750296653,1.912931182772389,2.4101422641752297,15.446727444754115
11.507648240592204,15.97309279634837,14.92148605064234,9.09806342882847,0.0,1.0,1.0,1.0,0.0,0.0,3.1413806523913927,13.111971691147788
3.664432902074172,9.54728045878659,0.0,9.54728045878659,0.0,1.0,0.0,1.0,0.0,0.0,2.8844991406148166,9.419786118238004
23.91234203786876,21.394092467824297,15.820666754705137,18.000432088393104,13.470802444907704,1.0,0.9085602964160698,1.0,0.9085602964160698,2.9624960684073702,5.999999999999999,22.71307567549883
4.73939981540627,13.505018710163322,9.242501836858294,11.8727053738086,0.0,1.0,0.7937005259840998,1.0,0.0,0.0,3.583047871015946,13.704207356775257
4.929146073643576,12.296634679823727,0.0,12.296634679823727,0.0,0.333333,0.0,0.25,0.0,0.0,1.5874010519681994,14.587697810722378
18.005250991685056,15.166283182081484,14.831067560613402,6.093354762882028,14.89279458829388,1.0,1.0,0.5,0.9085602964160698,2.46621207433047,3.583047871015946,0.0
12.015050569175878,0.0,0.0,0.0,4.046862397390726,0.0,0.0,0.0,0.5503215750296653,1.2599210498948732,0.0,7.136599053256719
14.036889584115045,19.38397905008453,17.198717679774987,12.998027314082004,0.0,1.0,1.0,0.666667,0.0,0.0,4.254320865115005,24.313814507207685
10.152238612575148,6.656930231641867,6.656930231641867,0.0,4.540050860757493,0.083333,0.4367896499803964,0.0,0.4367896499803964,1.0,1.2599210498948732,7.602486963105661
13.988711441008206,0.0,0.0,0.0,7.5460348695417565,0.0,0.0,0.0,0.7469009902663519,1.7099759466766968,0.0,9.200551294153652
15.893588342163794,0.0,0.0,0.0,9.961035752595787,0.0,0.0,0.0,0.4367896499803964,1.0,0.0,10.03052352001156
9.55213799340524,8.654476616302409,4.862944131094279,8.109028189882453,0.0,1.0,0.4367896499803964,1.0,0.0,0.0,3.0,10.356743487459976
11.720484733705048,8.22876079466651,8.070419976229088,3.1598499100854425,0.0,0.25,0.4367896499803964,0.166667,0.0,0.0,1.7099759466766968,7.50495582384598
4.85721202863264,7.774869812372609,0.0,7.774869812372609,0.0,1.0,0.0,0.833333,0.0,0.0,1.81712059283214,7.160309589934249
17.96762424971064,0.0,0.0,0.0,7.178736092420395,0.0,0.0,0.0,0.4367896499803964,1.0,0.0,11.04216758006321
9.371696688885992,5.087010388602744,0.0,5.087010388602744,0.0,1.0,0.0,1.0,0.0,0.0,2.289428485106664,14.286726339976727
8.414022981921347,17.188377762334614,16.299727748347703,9.075941765170755,11.251618142881243,0.916667,0.8735806103330187,0.75,0.4367896499803964,1.0,3.4760266448864496,16.817723140240112
10.410038885836872,9.742071134398785,0.0,9.742071134398785,0.0,1.0,0.0,1.0,0.0,0.0,2.289428485106664,10.634584387371206
7.04354557059237,12.54734048394871,11.16954951434121,8.348647395855227,0.0,0.666667,0.7469009902663519,0.333333,0.0,0.0,2.571281590658235,12.15315779437712
9.43839762314377,0.0,0.0,0.0,15.427377850987153,0.0,0.0,0.0,0.6057066623750245,1.7099759466766968,0.0,15.356308493590214
9.919154861012524,21.70214961680546,19.25724020674081,14.549525458557142,11.746259382107151,1.0,1.0,0.833333,0.835549496675085,2.6207413942088964,5.065797019100886,22.031288709688365
2.848438171651921,6.694329500821694,0.0,6.694329500821694,0.0,0.25,0.0,0.166667,0.0,0.0,1.4422495703074083,6.633899914287876
12.9816946801364,0.0,0.0,0.0,15.747771591671238,0.0,0.0,0.0,0.658633536463691,2.080083823051904,0.0,11.249895908172682
22.87647134931561,17.87881559050777,16.733490824941978,10.097251155342672,11.75993152408182,1.0,1.0,1.0,0.5503215750296653,1.4422495703074083,4.481404746557164,16.678519174196946
11.716629194231352,0.0,0.0,0.0,5.903427721895211,0.0,0.0,0.0,0.5503215750296653,1.2599210498948732,0.0,7.778099777568503
12.32651269856583,9.152185767843996,9.152185767843996,0.0,10.056745973686953,0.833333,0.9410359034095412,0.0,0.6299605249474366,1.7099759466766968,2.289428485106664,0.0
14.31471007521821,0.0,0.0,0.0,12.683550582233863,0.0,0.0,0.0,0.835549496675085,2.3513346877207573,0.0,13.447124759562035
6.957565840776555,15.234535968055924,11.73178103029358,12.431303151058223,0.0,1.0,0.7469009902663519,0.916667,0.0,0.0,3.530348335326063,14.118436100456409
3.309136359169796,6.350513526163686,0.0,6.350513526163686,0.0,0.416667,0.0,0.416667,0.0,0.0,1.7099759466766968,9.402984272022108
9.666672066320142,13.920433002781143,5.319189957130456,13.656576596245374,0.0,1.0,0.6933610432301329,1.0,0.0,0.0,3.3912114430141664,11.90244128526224
